7.98	-0.004	1	0.01	2500
7.985	-0.004	1	0.01	2500
7.99	-0.004	1	0.01	2500
7.97	-0.005	1	0.01	2500
7.975	-0.005	1	0.01	2500
7.98	-0.005	1	0.01	2500
7.985	-0.005	1	0.01	2500
7.99	-0.005	1	0.01	2500
7.97	-0.003	0.98	0.001	2500
7.975	-0.003	0.98	0.001	2500
7.98	-0.003	0.98	0.001	2500
7.985	-0.003	0.98	0.001	2500
7.99	-0.003	0.98	0.001	2500
7.97	-0.004	0.98	0.001	2500
7.975	-0.004	0.98	0.001	2500
7.98	-0.004	0.98	0.001	2500
7.985	-0.004	0.98	0.001	2500
7.99	-0.004	0.98	0.001	2500
7.97	-0.005	0.98	0.001	2500
7.975	-0.005	0.98	0.001	2500
7.98	-0.005	0.98	0.001	2500
7.985	-0.005	0.98	0.001	2500
7.99	-0.005	0.98	0.001	2500
7.97	-0.003	0.99	0.001	2500
7.975	-0.003	0.99	0.001	2500
7.98	-0.003	0.99	0.001	2500
7.985	-0.003	0.99	0.001	2500
7.99	-0.003	0.99	0.001	2500
7.97	-0.004	0.99	0.001	2500
7.975	-0.004	0.99	0.001	2500
7.98	-0.004	0.99	0.001	2500
7.985	-0.004	0.99	0.001	2500
7.99	-0.004	0.99	0.001	2500
7.97	-0.005	0.99	0.001	2500
7.975	-0.005	0.99	0.001	2500
7.98	-0.005	0.99	0.001	2500
7.985	-0.005	0.99	0.001	2500
7.99	-0.005	0.99	0.001	2500
7.97	-0.003	1	0.001	2500
7.975	-0.003	1	0.001	2500
7.98	-0.003	1	0.001	2500
7.985	-0.003	1	0.001	2500
7.99	-0.003	1	0.001	2500
7.97	-0.004	1	0.001	2500
7.975	-0.004	1	0.001	2500
7.98	-0.004	1	0.001	2500
7.985	-0.004	1	0.001	2500
7.99	-0.004	1	0.001	2500
7.97	-0.005	1	0.001	2500
7.975	-0.005	1	0.001	2500
7.98	-0.005	1	0.001	2500
7.985	-0.005	1	0.001	2500
7.99	-0.005	1	0.001	2500
7.97	-0.003	0.98	0.0001	2500
7.975	-0.003	0.98	0.0001	2500
7.98	-0.003	0.98	0.0001	2500
7.985	-0.003	0.98	0.0001	2500
7.99	-0.003	0.98	0.0001	2500
7.97	-0.004	0.98	0.0001	2500
7.975	-0.004	0.98	0.0001	2500
7.98	-0.004	0.98	0.0001	2500
7.985	-0.004	0.98	0.0001	2500
7.99	-0.004	0.98	0.0001	2500
7.97	-0.005	0.98	0.0001	2500
7.975	-0.005	0.98	0.0001	2500
7.98	-0.005	0.98	0.0001	2500
7.985	-0.005	0.98	0.0001	2500
7.99	-0.005	0.98	0.0001	2500
7.97	-0.003	0.99	0.0001	2500
7.975	-0.003	0.99	0.0001	2500
7.98	-0.003	0.99	0.0001	2500
7.985	-0.003	0.99	0.0001	2500
7.99	-0.003	0.99	0.0001	2500
7.97	-0.004	0.99	0.0001	2500
7.975	-0.004	0.99	0.0001	2500
7.98	-0.004	0.99	0.0001	2500
7.985	-0.004	0.99	0.0001	2500
7.99	-0.004	0.99	0.0001	2500
7.97	-0.005	0.99	0.0001	2500
7.975	-0.005	0.99	0.0001	2500
7.98	-0.005	0.99	0.0001	2500
7.985	-0.005	0.99	0.0001	2500
7.99	-0.005	0.99	0.0001	2500
7.97	-0.003	1	0.0001	2500
7.975	-0.003	1	0.0001	2500
7.98	-0.003	1	0.0001	2500
7.985	-0.003	1	0.0001	2500
7.99	-0.003	1	0.0001	2500
7.97	-0.004	1	0.0001	2500
7.975	-0.004	1	0.0001	2500
7.98	-0.004	1	0.0001	2500
7.985	-0.004	1	0.0001	2500
7.99	-0.004	1	0.0001	2500
7.97	-0.005	1	0.0001	2500
7.975	-0.005	1	0.0001	2500
7.98	-0.005	1	0.0001	2500
7.985	-0.005	1	0.0001	2500
7.99	-0.005	1	0.0001	2500
7.97	-0.003	0.98	0.01	5000
7.975	-0.003	0.98	0.01	5000
7.98	-0.003	0.98	0.01	5000
7.985	-0.003	0.98	0.01	5000
7.99	-0.003	0.98	0.01	5000
7.97	-0.004	0.98	0.01	5000
7.975	-0.004	0.98	0.01	5000
7.98	-0.004	0.98	0.01	5000
7.985	-0.004	0.98	0.01	5000
7.99	-0.004	0.98	0.01	5000
7.97	-0.005	0.98	0.01	5000
7.975	-0.005	0.98	0.01	5000
7.98	-0.005	0.98	0.01	5000
7.985	-0.005	0.98	0.01	5000
7.99	-0.005	0.98	0.01	5000
7.97	-0.003	0.99	0.01	5000
7.975	-0.003	0.99	0.01	5000
7.98	-0.003	0.99	0.01	5000
7.985	-0.003	0.99	0.01	5000
7.99	-0.003	0.99	0.01	5000
7.97	-0.004	0.99	0.01	5000
7.975	-0.004	0.99	0.01	5000
7.98	-0.004	0.99	0.01	5000
7.985	-0.004	0.99	0.01	5000
7.99	-0.004	0.99	0.01	5000
7.97	-0.005	0.99	0.01	5000
7.975	-0.005	0.99	0.01	5000
7.98	-0.005	0.99	0.01	5000
7.985	-0.005	0.99	0.01	5000
7.99	-0.005	0.99	0.01	5000
7.97	-0.003	1	0.01	5000
7.975	-0.003	1	0.01	5000
7.98	-0.003	1	0.01	5000
7.985	-0.003	1	0.01	5000
7.99	-0.003	1	0.01	5000
7.97	-0.004	1	0.01	5000
7.975	-0.004	1	0.01	5000
7.98	-0.004	1	0.01	5000
7.985	-0.004	1	0.01	5000
7.99	-0.004	1	0.01	5000
7.97	-0.005	1	0.01	5000
7.975	-0.005	1	0.01	5000
7.98	-0.005	1	0.01	5000
7.985	-0.005	1	0.01	5000
7.99	-0.005	1	0.01	5000
7.97	-0.003	0.98	0.001	5000
7.975	-0.003	0.98	0.001	5000
7.98	-0.003	0.98	0.001	5000
7.985	-0.003	0.98	0.001	5000
7.99	-0.003	0.98	0.001	5000
7.97	-0.004	0.98	0.001	5000
7.975	-0.004	0.98	0.001	5000
7.98	-0.004	0.98	0.001	5000
7.985	-0.004	0.98	0.001	5000
7.99	-0.004	0.98	0.001	5000
7.97	-0.005	0.98	0.001	5000
7.975	-0.005	0.98	0.001	5000
7.98	-0.005	0.98	0.001	5000
7.985	-0.005	0.98	0.001	5000
7.99	-0.005	0.98	0.001	5000
7.97	-0.003	0.99	0.001	5000
7.975	-0.003	0.99	0.001	5000
7.98	-0.003	0.99	0.001	5000
7.985	-0.003	0.99	0.001	5000
7.99	-0.003	0.99	0.001	5000
7.97	-0.004	0.99	0.001	5000
7.975	-0.004	0.99	0.001	5000
7.98	-0.004	0.99	0.001	5000
7.985	-0.004	0.99	0.001	5000
7.99	-0.004	0.99	0.001	5000
7.97	-0.005	0.99	0.001	5000
7.975	-0.005	0.99	0.001	5000
7.98	-0.005	0.99	0.001	5000
7.985	-0.005	0.99	0.001	5000
7.99	-0.005	0.99	0.001	5000
7.97	-0.003	1	0.001	5000
7.975	-0.003	1	0.001	5000
7.98	-0.003	1	0.001	5000
7.985	-0.003	1	0.001	5000
7.99	-0.003	1	0.001	5000
7.97	-0.004	1	0.001	5000
7.975	-0.004	1	0.001	5000
7.98	-0.004	1	0.001	5000
7.985	-0.004	1	0.001	5000
7.99	-0.004	1	0.001	5000
7.97	-0.005	1	0.001	5000
7.975	-0.005	1	0.001	5000
7.98	-0.005	1	0.001	5000
7.985	-0.005	1	0.001	5000
7.99	-0.005	1	0.001	5000
7.97	-0.003	0.98	0.0001	5000
7.975	-0.003	0.98	0.0001	5000
7.98	-0.003	0.98	0.0001	5000
7.985	-0.003	0.98	0.0001	5000
7.99	-0.003	0.98	0.0001	5000
7.97	-0.004	0.98	0.0001	5000
7.975	-0.004	0.98	0.0001	5000
7.98	-0.004	0.98	0.0001	5000
7.985	-0.004	0.98	0.0001	5000
7.99	-0.004	0.98	0.0001	5000
7.97	-0.005	0.98	0.0001	5000
7.975	-0.005	0.98	0.0001	5000
7.98	-0.005	0.98	0.0001	5000
7.985	-0.005	0.98	0.0001	5000
7.99	-0.005	0.98	0.0001	5000
7.97	-0.003	0.99	0.0001	5000
7.975	-0.003	0.99	0.0001	5000
7.98	-0.003	0.99	0.0001	5000
7.985	-0.003	0.99	0.0001	5000
7.99	-0.003	0.99	0.0001	5000
7.97	-0.004	0.99	0.0001	5000
7.975	-0.004	0.99	0.0001	5000
7.98	-0.004	0.99	0.0001	5000
7.985	-0.004	0.99	0.0001	5000
7.99	-0.004	0.99	0.0001	5000
7.97	-0.005	0.99	0.0001	5000
7.975	-0.005	0.99	0.0001	5000
7.98	-0.005	0.99	0.0001	5000
7.985	-0.005	0.99	0.0001	5000
7.99	-0.005	0.99	0.0001	5000
7.97	-0.003	1	0.0001	5000
7.975	-0.003	1	0.0001	5000
7.98	-0.003	1	0.0001	5000
7.985	-0.003	1	0.0001	5000
7.99	-0.003	1	0.0001	5000
7.97	-0.004	1	0.0001	5000
7.975	-0.004	1	0.0001	5000
7.98	-0.004	1	0.0001	5000
7.985	-0.004	1	0.0001	5000
7.99	-0.004	1	0.0001	5000
7.97	-0.005	1	0.0001	5000
7.975	-0.005	1	0.0001	5000
7.98	-0.005	1	0.0001	5000
7.985	-0.005	1	0.0001	5000
7.99	-0.005	1	0.0001	5000
